sample_index,true_tx,y_true,y_pred,closed_set_pred,unknown_score,rx,date,weight_time,weight_frequency_phase,weight_domain,weight_open_set,reliability_time,reliability_frequency_phase,reliability_domain,reliability_open_set,cluster
5351,5-1,61,120,87,0.9962097309939449,2-19,2021_03_23,0.8100338,0.0005814538,0.015991034,0.17339371,0.020405933,0.027666261,0.04482705,0.03501198,3
5354,2-16,56,120,67,0.21574842646661743,18-2,2021_03_23,0.88769853,0.05406144,0.018160569,0.040079568,0.20411995,0.042721808,0.09944238,0.097024456,10
5368,12-1,112,120,78,0.34852093726444816,1-19,2021_03_23,0.43146,0.29171333,0.09905577,0.17777088,0.58502644,0.043141596,0.07636943,0.20620213,5
5375,12-1,112,120,112,0.9989805602474104,2-19,2021_03_23,0.78961134,0.04835023,0.12751898,0.03451947,0.052555997,0.072140284,0.035978165,0.0616456,10
5433,2-7,95,120,34,0.4699327562888162,1-19,2021_03_23,0.054200973,0.8884948,0.02340375,0.033900525,0.043183066,0.033052586,0.036219493,0.120960616,4
5443,19-2,74,120,74,0.17711408667159134,1-19,2021_03_23,0.6254362,0.08198996,0.111702025,0.18087174,0.01848439,0.0743213,0.034864675,0.09199219,3
5447,19-20,22,120,26,0.4529714983756927,13-14,2021_03_23,0.31792527,0.0072468827,0.19173375,0.4830942,0.021500591,0.11872079,0.037826613,0.052243367,1
5454,2-1,100,120,74,0.9963769432233895,18-2,2021_03_23,0.7756341,0.0073165796,0.11167007,0.1053792,0.014362031,0.03361467,0.03288512,0.02978464,3
5541,7-11,26,120,116,0.991805125942841,18-2,2021_03_23,0.6713865,0.002293139,0.30132607,0.02499436,0.01733178,0.03708323,0.04894223,0.028869355,10
5548,20-12,64,120,71,0.19542853125398546,13-14,2021_03_23,0.1736371,0.047060024,0.15409304,0.62520987,0.040584385,0.1360443,0.06018262,0.13493292,1
5549,11-20,104,120,74,0.4236799879425401,18-2,2021_03_23,0.9645122,0.0010175864,0.013036068,0.02143408,0.048127007,0.042139027,0.028464276,0.035305277,10
5554,19-2,74,120,22,0.6168461914917466,13-14,2021_03_23,0.96760726,0.0018835674,0.02127922,0.009229944,0.015931662,0.043923415,0.04492272,0.04663365,3
5558,2-1,100,120,64,0.9954053048756886,18-2,2021_03_23,0.691259,0.041636262,0.16242164,0.10468309,0.026465775,0.033682704,0.035205744,0.03938724,10
5604,6-1,80,120,74,0.5638264806248586,13-14,2021_03_23,0.8594238,0.110976,0.0129720615,0.016628081,0.018622646,0.096268736,0.06531575,0.089036286,3
5619,1-20,110,120,112,0.11320808601233659,2-19,2021_03_23,0.51384467,0.15141998,0.32409555,0.010639745,0.0858342,0.043628603,0.026651258,0.1341597,10
5621,19-3,55,120,74,0.9602473650277801,18-2,2021_03_23,0.95496386,0.004306572,0.013200512,0.027529063,0.065831974,0.029696096,0.04356419,0.041734803,10
5659,1-2,21,120,24,0.18427375460202022,8-14,2021_03_23,0.6576262,0.014640001,0.24606024,0.08167354,0.015576341,0.0814923,0.030271841,0.057318628,11
5673,20-4,103,120,34,0.39240724167974883,2-19,2021_03_23,0.19158013,0.7198633,0.0750431,0.013513413,0.032666683,0.033884473,0.06182551,0.21598703,4
5694,13-14,3,120,23,0.9483988115937257,1-19,2021_03_23,0.19344717,0.0035554583,0.08866858,0.7143287,0.016926168,0.36393437,0.033790752,0.024757348,9
5696,13-8,119,120,18,0.26790788982696606,1-19,2021_03_23,0.80222464,0.057700753,0.019189522,0.120885074,0.16035444,0.025990436,0.049978714,0.110761255,10
5697,1-2,21,120,2,0.9774730710597924,1-19,2021_03_23,0.91643983,0.0022042892,0.04192563,0.039430324,0.02976216,0.054068983,0.023818336,0.028906168,10
5714,1-19,32,120,28,0.9766052922831262,18-2,2021_03_23,0.92692447,0.0010760241,0.047893353,0.024106106,0.012521291,0.05029675,0.033862654,0.03176212,6
5719,12-1,112,120,81,0.9693337612204367,18-2,2021_03_23,0.5997205,0.06989014,0.14173171,0.18865769,0.13530323,0.047110487,0.06953823,0.09726129,10
5720,11-20,104,120,104,0.7997772889787038,18-2,2021_03_23,0.6604616,0.06137861,0.23160142,0.046558317,0.016252542,0.07597734,0.027591627,0.09080066,3
5752,19-2,74,120,67,0.3354022876106805,1-19,2021_03_23,0.81455356,0.005683269,0.15718545,0.022577789,0.017591981,0.042454876,0.025669096,0.03806455,3
5758,1-9,53,120,10,0.577016714615797,18-2,2021_03_23,0.25121427,0.23869906,0.27535552,0.23473115,0.5268995,0.04542388,0.054328866,0.17761151,5
5779,6-1,80,120,76,0.14760741731027405,8-14,2021_03_23,0.6849706,0.0015098015,0.3090137,0.0045058574,0.021368826,0.047943126,0.060958985,0.093802564,10
5781,3-13,50,120,50,0.34702726304776843,13-14,2021_03_23,0.12068896,0.37271115,0.023782002,0.48281786,0.011997149,0.2377333,0.045479137,0.06302488,9
5798,9-1,25,120,67,0.9829581290022049,1-19,2021_03_23,0.04737689,0.045781527,0.044489477,0.86235213,0.019425998,0.11628874,0.029627489,0.050117165,1
5882,18-12,30,120,106,0.4445675390560483,1-19,2021_03_23,0.029271688,0.007358959,0.013610526,0.9497588,0.017768594,0.1462314,0.02112313,0.00759112,9
5886,4-11,65,120,41,0.9457515174321773,13-14,2021_03_23,0.15579972,0.5490002,0.27249882,0.022701321,0.017004875,0.028665068,0.063668385,0.06586576,0
5932,7-10,40,120,26,0.9917655052049618,18-2,2021_03_23,0.4493505,0.0029479156,0.22365381,0.3240477,0.03007387,0.059139315,0.027515044,0.043898337,10
5935,20-10,81,120,21,0.1826467201635593,18-2,2021_03_23,0.8526761,0.02553748,0.028835375,0.09295097,0.071118325,0.051038794,0.13499226,0.09865906,10
5936,1-1,57,120,67,0.11031047307619793,8-14,2021_03_23,0.29002154,0.045869473,0.056573328,0.60753566,0.025537075,0.04779467,0.13350017,0.059323482,1
5964,1-1,57,120,64,0.8807098094340036,8-14,2021_03_23,0.9899497,0.00025439617,0.007865352,0.0019305705,0.015294393,0.03847194,0.028799241,0.0414712,10
5976,12-1,112,120,81,0.34913268992929924,18-2,2021_03_23,0.5755175,0.0840302,0.13426249,0.20618989,0.252596,0.048027273,0.08682363,0.16250797,5
5981,17-10,97,120,115,0.9837080601671602,2-19,2021_03_23,0.58340317,0.0030038382,0.03807408,0.37551886,0.022652002,0.037310358,0.03304896,0.034566112,3
6014,18-12,30,120,13,0.5063968657136653,1-19,2021_03_23,0.31390163,0.077448495,0.3799005,0.22874942,0.017725412,0.1251202,0.01924053,0.012219425,1
6034,20-20,105,120,87,0.9162286216065884,18-2,2021_03_23,0.9880163,0.001267402,0.002540048,0.008176281,0.124858655,0.044162784,0.028201498,0.07042169,10
6047,1-2,21,120,105,0.939484181910468,2-19,2021_03_23,0.8927358,0.005937829,0.067796215,0.033530176,0.023246873,0.062795945,0.03098661,0.057156295,3
6055,2-1,100,120,28,0.18735046945870976,13-14,2021_03_23,0.7879672,0.012061382,0.019503044,0.1804684,0.039849482,0.054252487,0.09778677,0.04255076,6
6082,11-7,49,120,52,0.31270674694160305,1-19,2021_03_23,0.95482886,0.0011652869,0.037096478,0.0069092545,0.021720791,0.040156975,0.040614937,0.035041496,11
6085,8-8,89,120,89,0.7178874522124857,13-14,2021_03_23,0.5388278,0.24089839,0.08493932,0.1353345,0.01189895,0.20045985,0.052416965,0.058311082,11
6129,5-1,61,120,89,0.19923847826877344,2-19,2021_03_23,0.44998,0.0016007014,0.46806863,0.08035073,0.015638055,0.14385766,0.045147814,0.042626705,11
6167,4-11,65,120,22,0.20556054164786924,18-2,2021_03_23,0.8563107,0.0025459037,0.12316636,0.017977005,0.021443523,0.03814782,0.02729426,0.027957276,3
6180,5-1,61,120,59,0.8975009953639856,2-19,2021_03_23,0.9175423,0.0012361719,0.062137846,0.019083755,0.017496347,0.040466152,0.038095012,0.050698824,3
6183,20-12,64,120,89,0.7643502502023479,13-14,2021_03_23,0.3382563,0.00256356,0.21030842,0.44887182,0.015331932,0.27075225,0.06021615,0.032751396,9
6202,10-1,67,120,74,0.9966339767666667,18-2,2021_03_23,0.3923665,0.085714586,0.08974109,0.43217784,0.012598989,0.13132031,0.041058257,0.07798397,3
6205,16-16,115,120,97,0.16619284001335832,18-2,2021_03_23,0.8342444,0.08687689,0.046538677,0.032340124,0.0144564845,0.096741244,0.041096758,0.14218602,6
6207,19-2,74,120,22,0.9959593967536109,13-14,2021_03_23,0.6020917,0.00321957,0.3713025,0.023386247,0.013195841,0.065443784,0.03801479,0.040936023,3
6215,1-14,43,120,33,0.20699187994962262,8-14,2021_03_23,0.86554146,0.007772268,0.0038689107,0.122817405,0.012708085,0.035684407,0.03985098,0.04170768,0
6226,19-11,47,120,47,0.13772166734523883,1-19,2021_03_23,0.07884885,0.023322962,0.07620369,0.8216245,0.02183318,0.14263807,0.033700295,0.008642045,9
6229,4-11,65,120,115,0.9931908437355997,18-2,2021_03_23,0.63601327,0.04391176,0.15547106,0.16460386,0.025449779,0.01900309,0.032393273,0.024174068,6
6245,19-20,22,120,80,0.8917779191832155,18-2,2021_03_23,0.4732483,0.02113834,0.09010296,0.41551036,0.012058232,0.22640601,0.036032796,0.057456315,11
6263,6-1,80,120,74,0.9349471435105055,18-2,2021_03_23,0.9936579,0.00013010824,0.0025867044,0.0036253575,0.024613075,0.06695285,0.028850231,0.058112983,3
6268,13-3,11,120,87,0.5835421261791961,2-19,2021_03_23,0.66765237,0.017647214,0.27813393,0.036566474,0.027016722,0.037331957,0.024656223,0.038464922,3
6274,20-12,64,120,64,0.9956467066284327,13-14,2021_03_23,0.2850562,0.035049874,0.14682661,0.53306735,0.014500498,0.0690886,0.06567807,0.03181275,1
6322,4-10,15,120,15,0.14930662156772528,13-14,2021_03_23,0.08271219,0.0023691677,0.003024458,0.9118942,0.019060232,0.08784036,0.029146053,0.043184705,2
6359,4-11,65,120,29,0.9909786704799995,18-2,2021_03_23,0.9193281,0.0120463,0.027533907,0.04109169,0.013134152,0.01826651,0.029113904,0.026868084,0
6369,11-7,49,120,64,0.14725492680084806,1-19,2021_03_23,0.892973,0.0006669622,0.0653089,0.041051123,0.027423304,0.04709161,0.036221687,0.07011508,10
6372,1-1,57,120,57,0.1381237169773003,13-14,2021_03_23,0.1673464,0.76577884,0.057572853,0.009301853,0.01026258,0.2919381,0.05481307,0.11982545,8
6399,1-10,116,120,116,0.4962307494785163,1-19,2021_03_23,0.01322294,0.5004661,0.010558683,0.47575226,0.020994728,0.065123394,0.02727363,0.09867336,0
6401,2-15,23,120,101,0.8812079871405444,18-2,2021_03_23,0.28268737,0.0031730006,0.1141749,0.5999648,0.016639257,0.35167873,0.060871594,0.03955939,9
6413,8-8,89,120,24,0.6497831510515967,18-2,2021_03_23,0.8997099,0.0007460831,0.08135336,0.0181906,0.010199856,0.038794156,0.029100051,0.041126218,3
6414,20-12,64,120,64,0.18963539307255609,2-19,2021_03_23,0.19231164,0.08539557,0.028842947,0.6934498,0.011205999,0.09526214,0.039962422,0.0813013,1
6416,10-1,67,120,54,0.6755956460583513,18-2,2021_03_23,0.8523794,0.002557871,0.10368075,0.041382004,0.020217262,0.05943664,0.041833702,0.0665207,3
6433,19-2,74,120,105,0.8039464815993039,13-14,2021_03_23,0.879398,0.0018643958,0.09058777,0.02814982,0.028770791,0.054508302,0.05159798,0.054429837,3
6445,6-1,80,120,97,0.2987599026432856,8-14,2021_03_23,0.9739051,0.0013867317,0.023713753,0.0009944926,0.010111141,0.05189976,0.06398537,0.10225646,10
6491,20-17,39,120,76,0.9526005468801219,18-2,2021_03_23,0.67146045,0.012146455,0.013685949,0.3027071,0.07013971,0.027263258,0.061054513,0.054322913,10
6496,6-1,80,120,80,0.4690000986657241,13-14,2021_03_23,0.9106528,0.0030214237,0.07284024,0.013485504,0.017393097,0.13907869,0.062760256,0.034076765,11
6507,11-20,104,120,104,0.7132655751951846,18-2,2021_03_23,0.13532056,0.85695744,0.0019723352,0.0057497686,0.025249774,0.121027336,0.049157083,0.124841265,8
6608,2-1,100,120,100,0.9709695690753851,18-2,2021_03_23,0.27514637,0.0028359182,0.710532,0.011485656,0.029749714,0.04512995,0.030741245,0.050262757,0
6632,4-11,65,120,65,0.9313533690919602,13-14,2021_03_23,0.3807048,0.085673325,0.49020457,0.043417364,0.013429177,0.032538958,0.06429552,0.055731576,0
6640,19-2,74,120,74,0.20694596693732978,13-14,2021_03_23,0.96716857,0.0020037093,0.024021924,0.0068058153,0.019459559,0.05630193,0.05533398,0.053129084,3
6650,4-11,65,120,16,0.5813816854977504,13-14,2021_03_23,0.9035213,0.003354139,0.041846335,0.051278222,0.01733295,0.0631996,0.04077292,0.037796788,10
6660,4-11,65,120,65,0.3463288256994221,18-2,2021_03_23,0.46247467,0.17446086,0.008867204,0.35419732,0.010484687,0.032601923,0.044057135,0.053896483,1
6681,20-20,105,120,105,0.19224598559736272,18-2,2021_03_23,0.023049083,0.2876583,0.018117815,0.6711748,0.020515902,0.1336673,0.027967488,0.038205687,2
6693,17-10,97,120,48,0.7921456622707668,2-19,2021_03_23,0.942762,0.0053981817,0.024164623,0.02767507,0.020215675,0.07404517,0.03015006,0.077729635,3
6704,20-20,105,120,105,0.6995214537224301,18-2,2021_03_23,0.24759363,0.33097875,0.13774532,0.28368226,0.009775832,0.07705821,0.026144966,0.032032155,2
6736,19-2,74,120,24,0.14236566979450374,2-19,2021_03_23,0.64487755,0.2705726,0.037251044,0.04729879,0.12500678,0.09567402,0.048761502,0.13572209,3
6739,1-10,116,120,116,0.13969731965737428,1-19,2021_03_23,0.011863959,0.7215041,0.0042225025,0.2624094,0.02158655,0.059723105,0.027709201,0.0946462,0
6746,4-10,15,120,15,0.8484283847006653,18-2,2021_03_23,0.016482199,0.13399383,0.008153447,0.8413705,0.013316893,0.13802233,0.047894135,0.08241391,2
6781,19-4,94,120,80,0.21587854397622622,2-19,2021_03_23,0.09512789,0.66153723,0.04704975,0.19628517,0.02181207,0.2002694,0.025367351,0.08519164,0
6802,9-1,25,120,42,0.16832291198895943,1-19,2021_03_23,0.02372523,0.8509487,0.014032072,0.111293994,0.018386448,0.055638578,0.031046597,0.123116694,0
6811,20-18,8,120,14,0.7073824389265635,18-2,2021_03_23,0.1158983,0.50902814,0.31134048,0.06373308,0.024299534,0.095738076,0.03811849,0.19413081,0
6844,7-1,73,120,73,0.16107258164984806,2-19,2021_03_23,0.009525736,0.00076423533,0.0061122444,0.9835978,0.036430676,0.2231911,0.031971797,0.048353642,1
6846,1-1,57,120,21,0.9980151342834422,8-14,2021_03_23,0.21188685,0.72938275,0.04649579,0.012234636,0.033023566,0.11859135,0.03200348,0.07322265,8
6866,8-3,85,120,85,0.974561765538271,13-14,2021_03_23,0.20356801,0.63755745,0.123645335,0.035229214,0.008072614,0.058938976,0.059174698,0.09709324,8
6882,1-19,32,120,28,0.581407925884542,18-2,2021_03_23,0.92660624,0.0016047548,0.06441257,0.007376461,0.013411941,0.04706639,0.04362425,0.049994245,3
6891,1-19,32,120,97,0.8277507779157524,18-2,2021_03_23,0.96764576,0.00093305996,0.024773354,0.0066478616,0.015533421,0.04202796,0.035333417,0.054349422,10
6892,1-19,32,120,74,0.9831386850982549,18-2,2021_03_23,0.24675663,0.10438299,0.010268939,0.63859147,0.018729957,0.07550144,0.035975497,0.094124086,3
6961,8-3,85,120,14,0.603237202333003,13-14,2021_03_23,0.05610646,0.26915598,0.6555838,0.019153748,0.0077425875,0.05177444,0.05928251,0.07654843,1
6998,2-1,100,120,64,0.17108521233453342,18-2,2021_03_23,0.99753284,6.3429965e-05,0.0020688253,0.0003349904,0.011445612,0.049913052,0.040834434,0.062059034,3
7008,6-1,80,120,74,0.16150027817272056,18-2,2021_03_23,0.8673118,0.0036506497,0.104930565,0.024107011,0.028712783,0.061693165,0.033830926,0.091973506,10
7021,9-14,18,120,110,0.9419601270830966,18-2,2021_03_23,0.7348108,0.04829923,0.15231255,0.064577326,0.18081175,0.03362542,0.10223296,0.09454316,5
7039,20-6,4,120,4,0.4663178887719449,18-2,2021_03_23,0.5606146,0.11097417,0.055361133,0.27305007,0.38505238,0.054739177,0.1111665,0.16438326,5
7098,20-4,103,120,34,0.9978117592086169,2-19,2021_03_23,0.06587222,0.9273407,0.0021212841,0.0046658064,0.022702094,0.035027757,0.05378904,0.11092347,4
7113,10-20,118,120,65,0.9992427401204459,13-14,2021_03_23,0.77699995,0.027427465,0.13058676,0.06498587,0.14442451,0.044463206,0.039239492,0.07490345,0
7145,11-7,49,120,76,0.83487393204839,1-19,2021_03_23,0.86870897,0.0018653107,0.031731505,0.097694255,0.023944968,0.02658742,0.037930395,0.042186517,10
7151,1-19,32,120,24,0.999388565957251,18-2,2021_03_23,0.5407492,0.012511254,0.31632137,0.1304182,0.012486711,0.06962525,0.032495886,0.05444287,3
7162,19-1,52,120,100,0.847326388229133,2-19,2021_03_23,0.28059936,0.003478394,0.7066621,0.009260125,0.034892656,0.033578765,0.028543025,0.062385235,3
7187,15-1,16,120,105,0.8812881283927562,1-19,2021_03_23,0.9760922,0.0030114353,0.014549559,0.0063467273,0.031685367,0.048877105,0.025904158,0.055122495,6
7188,19-2,74,120,76,0.4033971882659609,8-14,2021_03_23,0.385144,0.5845214,0.008980248,0.021354353,0.015738647,0.086697586,0.048679158,0.12165159,8
7207,1-15,70,120,78,0.15780776701469937,1-19,2021_03_23,0.98584485,0.0005643764,0.012013141,0.0015776802,0.46290204,0.03315327,0.036954284,0.12508911,10
7232,6-1,80,120,97,0.18006378209561397,8-14,2021_03_23,0.69568545,0.015444358,0.26991612,0.018954078,0.015904734,0.035959013,0.062240712,0.08138807,10
7250,18-19,88,120,81,0.5757445294197111,18-2,2021_03_23,0.71089494,0.048241194,0.0940676,0.14679629,0.22533289,0.045637608,0.06127338,0.10735615,10
7267,2-1,100,120,26,0.989797771153258,18-2,2021_03_23,0.5244311,0.0059855087,0.15153721,0.31804612,0.027530426,0.04380562,0.03985355,0.046916977,10
7269,15-1,16,120,59,0.6579093517819286,1-19,2021_03_23,0.8852125,0.0021508476,0.040850148,0.071786605,0.015732665,0.03381995,0.027968226,0.03586564,6
7280,18-2,90,120,109,0.153206357076701,1-19,2021_03_23,0.007600837,0.8609548,0.042961664,0.08848262,0.018118221,0.10396209,0.033904675,0.035720374,0
7292,4-11,65,120,65,0.17357230966175669,18-2,2021_03_23,0.15027496,0.07824435,0.02954028,0.7419404,0.011022902,0.030317102,0.037806574,0.05031598,1
7326,6-1,80,120,80,0.8835056216224217,8-14,2021_03_23,0.7550245,0.040014595,0.19341023,0.011550733,0.012341108,0.17227627,0.06349282,0.06464031,11
7328,1-1,57,120,115,0.9760568186827852,8-14,2021_03_23,0.9616162,0.0005656582,0.0072233304,0.030594887,0.012638164,0.097813964,0.025978765,0.038692523,11
7342,6-1,80,120,67,0.5019186420974614,13-14,2021_03_23,0.81186885,0.031667735,0.103169374,0.053294104,0.021369407,0.040237553,0.048368584,0.09346765,10
7352,7-13,0,120,68,0.34767669719041433,2-19,2021_03_23,0.055228468,0.0101023335,0.29572305,0.6389461,0.010769398,0.19408943,0.029320223,0.026929157,1
7364,12-1,112,120,74,0.5249959815931253,18-2,2021_03_23,0.98091185,0.00016080732,0.0019464201,0.01698097,0.03297953,0.037090313,0.07009656,0.03516953,3
7381,20-12,64,120,64,0.8808084972729318,13-14,2021_03_23,0.01363736,0.0023622406,0.0119658895,0.97203445,0.016994812,0.12952314,0.055404183,0.056635197,1
7396,18-8,48,120,15,0.9812816286511437,2-19,2021_03_23,0.80848247,0.010369272,0.0974811,0.0836672,0.07418138,0.061103735,0.03159956,0.06434367,10
7412,8-20,20,120,20,0.274335311155982,18-2,2021_03_23,0.13564533,0.48099446,0.13584076,0.24751946,0.016443973,0.16023345,0.045710642,0.025855653,0
7433,15-15,44,120,110,0.18177714747275714,1-19,2021_03_23,0.59181553,0.14301941,0.14590803,0.11925708,0.36155298,0.031267256,0.051866263,0.16769587,5
7434,11-7,49,120,76,0.27061147707069105,1-19,2021_03_23,0.8193813,0.005414024,0.14775518,0.027449531,0.056964718,0.0350668,0.041316442,0.055563487,0
7437,20-20,105,120,105,0.6731848891663951,18-2,2021_03_23,0.050612673,0.16201481,0.016802412,0.77057016,0.017760582,0.11613529,0.023356035,0.042031914,2
7448,9-20,71,120,73,0.11919763139306597,2-19,2021_03_23,0.10040973,0.0044798455,0.024285346,0.8708251,0.016628478,0.15598363,0.024268068,0.031125288,1
7456,14-8,72,120,72,0.7927707156406284,2-19,2021_03_23,0.61054033,0.016265467,0.16267197,0.2105223,0.016000211,0.25783527,0.026678868,0.018060619,11
7458,12-1,112,120,112,0.6537813302176017,1-19,2021_03_23,0.9701571,0.009386563,0.007615507,0.012840763,0.040364165,0.054734834,0.042152215,0.12160211,10
7479,11-7,49,120,59,0.9723814014443604,1-19,2021_03_23,0.8419975,0.0003203023,0.13918099,0.018501244,0.023418004,0.071115926,0.042118765,0.042729687,3
7488,2-2,78,120,112,0.11230642599442016,1-19,2021_03_23,0.92961276,0.046650443,0.017475141,0.0062616565,0.11110602,0.045416,0.037195772,0.14480627,10
7499,1-19,32,120,76,0.4979444997380958,13-14,2021_03_23,0.15995918,0.76633614,0.058545206,0.015159562,0.009575345,0.1090497,0.04008288,0.09739374,0
7506,15-15,44,120,10,0.2249687227322838,18-2,2021_03_23,0.32619277,0.13557556,0.109460145,0.42877144,0.49750906,0.041702494,0.06929464,0.18606861,5
7524,11-20,104,120,104,0.5213690509668757,18-2,2021_03_23,0.009825359,0.95867056,0.0058026705,0.025701473,0.021040736,0.14765914,0.04715662,0.054831725,8
7527,20-6,4,120,39,0.18632978889611193,18-2,2021_03_23,0.80771685,0.025953284,0.05885822,0.10747166,0.39291677,0.039750278,0.103556186,0.16683285,10
7591,11-7,49,120,74,0.24351217222994026,1-19,2021_03_23,0.7993004,0.008886728,0.060555723,0.13125716,0.0193243,0.04170905,0.041610286,0.041400403,11
7626,12-7,42,120,0,0.9241062555736417,1-19,2021_03_23,0.019054977,0.09645912,0.014632847,0.86985296,0.015038439,0.08548262,0.032382514,0.04254266,0
7682,2-15,23,120,63,0.13726384235761951,18-2,2021_03_23,0.046072602,0.0013182985,0.028085617,0.9245235,0.0154798385,0.43577316,0.058474243,0.036140773,9
7706,5-1,61,120,61,0.28430648065008435,18-2,2021_03_23,0.037115652,0.004534672,0.035519972,0.9228296,0.023224795,0.17916688,0.06757339,0.021192832,1
7707,4-11,65,120,65,0.5611737326610364,13-14,2021_03_23,0.060245536,0.2996489,0.34217685,0.2979287,0.013151053,0.03016575,0.06296259,0.05249795,0
7745,3-18,24,120,76,0.31437989015923,13-14,2021_03_23,0.1714775,0.77966005,0.008129254,0.040733125,0.013107446,0.07274811,0.06465317,0.08958204,4
7771,2-2,78,120,97,0.8203256894131666,18-2,2021_03_23,0.1444575,0.4996402,0.06553584,0.2903665,0.011396964,0.13400415,0.039561585,0.09810295,2
7779,11-7,49,120,60,0.9887684221902444,1-19,2021_03_23,0.7946329,0.028782165,0.05450448,0.12208048,0.026576757,0.07630925,0.043552842,0.058677185,6
7803,13-3,11,120,48,0.2901092626105411,1-19,2021_03_23,0.859042,0.0034700322,0.07716465,0.060323365,0.029673431,0.02940489,0.027846903,0.028022945,10
7806,20-20,105,120,97,0.9874321158110058,18-2,2021_03_23,0.12164521,0.47378725,0.050387632,0.35417992,0.017941736,0.07338792,0.025071716,0.075888805,2
7812,1-9,53,120,67,0.11897877306980628,18-2,2021_03_23,0.08277185,0.016682705,0.89687806,0.0036674372,0.18314421,0.048348024,0.064163,0.12631361,7
7841,6-1,80,120,104,0.2681914215738735,8-14,2021_03_23,0.36310628,0.14008759,0.48171797,0.015088128,0.010104289,0.14088555,0.05902242,0.13842145,11
7926,19-2,74,120,2,0.6555174922799767,1-19,2021_03_23,0.9703103,0.0005765424,0.020063013,0.009050195,0.015362982,0.039531264,0.027036872,0.019519318,3
7928,19-2,74,120,67,0.9222613012972074,13-14,2021_03_23,0.91991657,0.0030690841,0.055947125,0.021067197,0.029308839,0.051408023,0.04556479,0.044627637,10
7973,10-1,67,120,67,0.80895975129379,18-2,2021_03_23,0.945444,0.003580095,0.037921146,0.013054669,0.10034757,0.047745977,0.036518805,0.09307467,10
8043,9-1,25,120,64,0.3968441036897897,13-14,2021_03_23,0.25362462,0.03578629,0.06709568,0.64349335,0.021771714,0.14775671,0.045916133,0.071874455,1
8055,7-10,40,120,74,0.5865893278409662,1-19,2021_03_23,0.60612404,0.0037017923,0.03597025,0.3542039,0.021644242,0.06679505,0.036393166,0.03248688,10
8060,8-3,85,120,115,0.8310268148076431,13-14,2021_03_23,0.41455123,0.26422316,0.2668711,0.054354563,0.008673246,0.049455676,0.057864856,0.06870331,3
8078,10-1,67,120,67,0.9599242778345491,18-2,2021_03_23,0.9548465,0.003099483,0.027268253,0.014785694,0.018025652,0.049221646,0.030853074,0.034572143,10
8089,5-1,61,120,74,0.32459335829518904,18-2,2021_03_23,0.9949202,5.9653517e-05,0.00032788262,0.004692249,0.032179277,0.029815424,0.0395214,0.092809476,3
8113,18-13,34,120,34,0.5888847717651565,8-14,2021_03_23,0.025931308,0.48156965,0.44738945,0.045109626,0.013588087,0.02583414,0.034659848,0.14070939,4
8153,1-19,32,120,76,0.899851274349631,18-2,2021_03_23,0.9402118,0.0040557147,0.022233294,0.033499252,0.021908952,0.04127223,0.037539784,0.06691809,10
8158,2-1,100,120,24,0.5779794179628522,18-2,2021_03_23,0.8719064,0.0025672237,0.11600579,0.009520589,0.014470528,0.054550834,0.023910288,0.049427778,3
8210,6-1,80,120,80,0.19497036941160598,18-2,2021_03_23,0.16355512,0.52127224,0.267304,0.04786864,0.02638448,0.1537361,0.057670686,0.058269676,0
8216,2-12,75,120,114,0.17839794353938446,2-19,2021_03_23,0.031889893,0.9150916,0.029108208,0.023910329,0.013735407,0.01146757,0.033939634,0.085377865,0
8218,18-11,98,120,74,0.3348383232036247,18-2,2021_03_23,0.4933242,0.008706223,0.013703447,0.48426607,0.056210008,0.016779581,0.06567344,0.04469787,1
8224,15-1,16,120,40,0.2790892352921934,2-19,2021_03_23,0.1508784,0.066213794,0.46810624,0.31480157,0.012454355,0.034944702,0.024927154,0.10257667,1
8245,5-1,61,120,65,0.26075178453206477,2-19,2021_03_23,0.9839753,0.00031829425,0.012071287,0.003635168,0.018738784,0.03979078,0.050551254,0.0862431,10
8282,6-1,80,120,77,0.891896743283441,8-14,2021_03_23,0.9144459,0.02237496,0.053243224,0.0099359425,0.014404537,0.18603802,0.058774285,0.073725864,11
8318,12-1,112,120,67,0.1370402243121462,18-2,2021_03_23,0.97376174,0.0012696425,0.002245516,0.02272309,0.046379555,0.03734807,0.096777044,0.087267056,10
8324,1-12,28,120,97,0.5301420993562936,18-2,2021_03_23,0.8815301,0.002437175,0.092199214,0.02383351,0.05554675,0.044238895,0.04260906,0.03295878,6
8333,5-1,61,120,74,0.7832025602911857,18-2,2021_03_23,0.6016213,0.0014520624,0.037418928,0.35950768,0.026953306,0.051733628,0.033421196,0.038856365,1
8347,1-20,110,120,118,0.1958818120784014,8-14,2021_03_23,0.086226,0.21279441,0.089920454,0.6110591,0.32750997,0.054904792,0.17126313,0.15585598,5
8375,19-2,74,120,22,0.9871014268561854,13-14,2021_03_23,0.48697615,0.0052580154,0.45483476,0.052931078,0.04274664,0.04906765,0.03963951,0.034143675,3
8385,19-2,74,120,29,0.7062025125872208,8-14,2021_03_23,0.6982298,0.010287183,0.008682155,0.28280088,0.017972756,0.035557773,0.047254954,0.07152103,0
8440,8-3,85,120,85,0.8908532579180577,13-14,2021_03_23,0.13748227,0.7650776,0.09015743,0.007282734,0.008862123,0.041358072,0.0599249,0.08329895,8
